num_sujet,num_session,run,trial,character,isNoGo,duration,type
1,1,3,49,S,True,0.7542157393782488,OBS
1,1,3,50,N,False,0.6306282829540906,OBS
1,1,3,51,B,False,0.9174792687106175,OBS
1,1,3,52,O,False,0.9595815586218408,OBS
1,1,3,53,S,True,0.8848516241290496,OBS
1,1,3,54,C,False,0.9050995967080888,OBS
1,1,3,55,D,False,0.8478180450994136,OBS
1,1,3,56,S,True,0.8852068017735097,OBS
1,1,3,57,Q,False,0.9175653382701697,OBS
1,1,3,58,K,False,0.7723843693569279,OBS
1,1,3,59,S,True,0.614020260305385,OBS
1,1,3,60,W,False,0.8856201213957424,OBS
