num_sujet,num_session,run,trial,character,isNoGo,duration,type
1,1,7,51,Z,False,0.8069332857834269,NF
1,1,7,52,L,False,0.9383568246377096,NF
1,1,7,53,F,False,0.8786802383589787,NF
1,1,7,54,S,True,0.8082366087850363,NF
1,1,7,55,Q,False,0.6870777439464804,NF
1,1,7,56,S,True,0.8975897440764058,NF
1,1,7,57,W,False,0.6982534988315012,NF
1,1,7,58,W,False,0.6465455441825623,NF
1,1,7,59,S,True,0.7207135801857382,NF
1,1,7,60,A,False,0.7456062984988941,NF
1,1,7,1,S,True,0.8954253520300565,OBS
1,1,7,2,Y,False,0.8027588186311282,OBS
1,1,7,3,S,True,0.6303231456001943,OBS
1,1,7,4,T,False,0.7736141119716581,OBS
1,1,7,5,S,True,0.639687912929901,OBS
1,1,7,6,S,True,0.9046502623918528,OBS
1,1,7,7,H,False,0.6962094692700145,OBS
1,1,7,8,J,False,0.678643097158502,OBS
1,1,7,9,S,True,0.6143669277798274,OBS
1,1,7,10,F,False,0.7904897191602277,OBS
1,1,7,11,Q,False,0.8872291237761355,OBS
1,1,7,12,E,False,0.744008558661167,OBS
1,1,7,13,A,False,0.9836193696684152,OBS
1,1,7,14,S,True,0.8226999931498423,OBS
1,1,7,15,I,False,0.6167556247028005,OBS
1,1,7,16,K,False,0.7077544036382075,OBS
1,1,7,17,S,True,0.8244045211531792,OBS
1,1,7,18,W,False,0.7080079423550392,OBS
1,1,7,19,S,True,0.9989107891550569,OBS
1,1,7,20,J,False,0.7479024378326882,OBS
1,1,7,21,S,True,0.8246727164022156,OBS
1,1,7,22,U,False,0.6049808884817571,OBS
1,1,7,23,S,True,0.6246132166791027,OBS
1,1,7,24,W,False,0.9028166905907261,OBS
1,1,7,25,M,False,0.9449870941629048,OBS
1,1,7,26,O,False,0.9363455382583751,OBS
1,1,7,27,Y,False,0.6856231460637656,OBS
1,1,7,28,P,False,0.6399667304704227,OBS
1,1,7,29,R,False,0.8028849712705688,OBS
1,1,7,30,C,False,0.7582375323566927,OBS
1,1,7,31,J,False,0.9440516684818595,OBS
1,1,7,32,S,True,0.7897855909140648,OBS
1,1,7,33,H,False,0.7294375494735896,OBS
1,1,7,34,I,False,0.9837967791442246,OBS
1,1,7,35,S,True,0.9645170215228532,OBS
1,1,7,36,Q,False,0.8287300004564008,OBS
1,1,7,37,K,False,0.9273609084286409,OBS
1,1,7,38,B,False,0.707741680888148,OBS
1,1,7,39,S,True,0.9307415157699067,OBS
1,1,7,40,Y,False,0.7901233629244079,OBS
1,1,7,41,S,True,0.7819093385253106,OBS
1,1,7,42,O,False,0.8296117527193365,OBS
1,1,7,43,Z,False,0.7511020821152101,OBS
1,1,7,44,L,False,0.7710352628248952,OBS
1,1,7,45,X,False,0.6257933767922248,OBS
1,1,7,46,Y,False,0.991772591550203,OBS
1,1,7,47,G,False,0.7079757253354313,OBS
1,1,7,48,S,True,0.839243852422909,OBS
1,1,7,49,G,False,0.8721295103669837,OBS
1,1,7,50,D,False,0.7834377972856038,OBS
1,1,7,51,Z,False,0.8856296171689669,OBS
1,1,7,52,Q,False,0.7063598654273918,OBS
1,1,7,53,S,True,0.878172988816165,OBS
1,1,7,54,Z,False,0.7548101921513417,OBS
1,1,7,55,Z,False,0.82601531301421,OBS
1,1,7,56,I,False,0.8051278535590443,OBS
1,1,7,57,S,True,0.6630469109141766,OBS
1,1,7,58,T,False,0.9867742547222624,OBS
1,1,7,59,Q,False,0.7603655373659066,OBS
1,1,7,60,Q,False,0.7731819004809246,OBS
