num_sujet,num_session,run,trial,character,isNoGo,duration,type
1,1,5,36,T,False,0.6208216788628429,OBS
1,1,5,37,X,False,0.6579491519089511,OBS
1,1,5,38,F,False,0.7454999017522841,OBS
1,1,5,39,H,False,0.8854749282403165,OBS
1,1,5,40,U,False,0.6686477744386551,OBS
1,1,5,41,S,True,0.7239156394894228,OBS
1,1,5,42,N,False,0.6073735816300958,OBS
1,1,5,43,P,False,0.6253596126687464,OBS
1,1,5,44,D,False,0.8167406820793266,OBS
1,1,5,45,Z,False,0.8226496131272258,OBS
1,1,5,46,M,False,0.8767977086996186,OBS
1,1,5,47,Y,False,0.6491201754579727,OBS
1,1,5,48,S,True,0.6608442265885759,OBS
1,1,5,49,L,False,0.8320952094295307,OBS
1,1,5,50,X,False,0.7937815525101564,OBS
1,1,5,51,S,True,0.8417652364516892,OBS
1,1,5,52,K,False,0.6694311100919434,OBS
1,1,5,53,S,True,0.9898528412151277,OBS
1,1,5,54,X,False,0.8872226987897734,OBS
1,1,5,55,E,False,0.8013091062488407,OBS
1,1,5,56,X,False,0.6222494290258167,OBS
1,1,5,57,F,False,0.8814165951572396,OBS
1,1,5,58,H,False,0.6837876952285868,OBS
1,1,5,59,S,True,0.983252678688254,OBS
1,1,5,60,G,False,0.7462608170332004,OBS
